date_time,comp4_rate
2013-04-28,-0.00032577711415773
2013-04-29,-0.000102580936358787
2013-04-30,-0.0018921873685981
2013-05-01,0.000119016920238827
2013-05-02,0.00128095644748079
2013-05-03,0.000877791865795377
2013-05-04,0.000630099870829526
2013-05-05,-0.000283541693517206
2013-05-06,-0.0015719151165837
2013-05-07,-0.0016949812967581
2013-05-08,-0.00187219684812575
2013-05-09,-0.00126550240445457
2013-05-10,0.00116535667352657
2013-05-11,0.00224732937228704
2013-05-12,-0.00095041976873119
2013-05-13,-0.00395279236546389
2013-05-14,-0.00374852300044819
2013-05-15,-0.00463268075208374
2013-05-16,-0.00173147530040053
2013-05-17,-0.00211275691813067
2013-05-18,-0.00543946734833398
2013-05-19,-0.00363106526666358
2013-05-20,-0.00210939234697654
2013-05-21,-0.00114369899393258
2013-05-22,-0.000596325146286012
2013-05-23,-0.000251182651651526
2013-05-24,0.000609068351003835
2013-05-25,0.000148813952796214
2013-05-26,0.00086727918258937
2013-05-27,-0.000410482424870914
2013-05-28,0.000810536980749747
2013-05-29,0.000720054490610101
2013-05-30,0.000202379988666721
2013-05-31,0.000792811839323467
2013-06-01,-5.62492968837889e-05
2013-06-02,0.000966075039317007
2013-06-03,0.00068136198736718
2013-06-04,-0.00187707919043991
2013-06-05,0.00116291746920086
2013-06-06,0.000183947513642774
2013-06-07,0.000618483831065559
2013-06-08,-0.00163510014988418
2013-06-09,-0.000972695060098659
2013-06-10,-0.00106269925611052
2013-06-11,0.000778914953355674
2013-06-12,0.000218527488937045
2013-06-13,0.000387559345024707
2013-06-14,-0.000547477224947442
2013-06-15,-0.00160707111289675
2013-06-16,0.00108018661947554
2013-06-17,0.00200245679573258
2013-06-18,-0.0021198318149965
2013-06-19,0.00101099224293224
2013-06-20,-0.00027293073018068
2013-06-21,-0.000448308124122876
2013-06-22,0.000675574238102387
2013-06-23,-0.00118798902134284
2013-06-24,-3.45488780251862e-05
2013-06-25,0.00137494126042084
2013-06-26,0.00140440045475824
2013-06-27,0.000721471802477053
2013-06-28,-0.000751942518171944
2013-06-29,-0.000689008929555727
2013-06-30,0.000705170492027024
