date_time,comp2_rate_percent_diff
2013-02-03,1.8519362928704
2013-02-04,2.03060376436079
2013-02-05,2.14006614093106
2013-02-06,2.15827868248471
2013-02-07,2.19651902264867
2013-02-08,2.1886219856666
2013-02-09,2.10348000669232
2013-02-10,1.66510878323932
2013-02-11,2.26452710412215
2013-02-12,2.32648467236934
2013-02-13,2.25466337114731
2013-02-14,2.21329780792055
2013-02-15,2.43020838146283
2013-02-16,2.29856656812985
2013-02-17,1.89612873610119
2013-02-18,2.05203577064703
2013-02-19,2.69502937770725
2013-02-20,2.17076466997995
2013-02-21,2.1703634627767
2013-02-22,2.00874134340646
2013-02-23,2.15668786224748
2013-02-24,1.90070850202429
2013-02-25,2.15994433829027
2013-02-26,2.29649026652863
2013-02-27,2.41478696741855
2013-02-28,2.30330626325827
2013-03-01,2.31633548983364
2013-03-02,1.91304583085331
2013-03-03,1.88712268900362
2013-03-04,1.88051174465216
2013-03-05,2.13490060246513
2013-03-06,2.39870110755418
2013-03-07,1.92549894387745
2013-03-08,1.90974136948844
2013-03-09,1.69559062549153
2013-03-10,1.64014656460045
2013-03-11,1.68920569487385
2013-03-12,1.60373973367355
2013-03-13,1.85671286135323
2013-03-14,2.02747034332699
2013-03-15,1.97831618034703
2013-03-16,1.51344945430493
2013-03-17,1.4878175669817
2013-03-18,1.44945974207041
2013-03-19,1.5145623051995
2013-03-20,1.58744924908353
2013-03-21,5.62653579059829
2013-03-22,1.80618246150904
2013-03-23,1.60461280479424
2013-03-24,1.66152866521749
2013-03-25,1.62814894810077
2013-03-26,1.6734693877551
2013-03-27,1.62636340576647
2013-03-28,1.65182428391041
2013-03-29,1.4767277486911
2013-03-30,1.83560234559857
2013-03-31,1.39720838068596
2013-04-01,1.57340989042093
2013-04-02,1.71988277639006
2013-04-03,1.53071181432959
2013-04-04,1.78996571477246
2013-04-05,1.82915412905383
2013-04-06,1.74947121034078
2013-04-07,1.48684603886398
2013-04-08,1.91606259594064
2013-04-09,2.1680823734151
2013-04-10,1.68771265736645
2013-04-11,1.88194197223211
2013-04-12,2.28507183010618
2013-04-13,1.84845022558153
2013-04-14,1.69566127597216
2013-04-15,1.62846162540974
2013-04-16,2.00917490749356
2013-04-17,1.97033510726759
2013-04-18,1.99701377734543
2013-04-19,2.18142076502732
2013-04-20,1.83643892339545
2013-04-21,1.95348213850578
2013-04-22,1.76632008154944
2013-04-23,1.86005029806259
2013-04-24,1.85778871225503
2013-04-25,1.939394716594
2013-04-26,2.37417009934577
2013-04-27,2.28727543390737
2013-04-28,1.77103298493281
2013-04-29,1.89101801321242
2013-04-30,1.89792700361618
2013-05-01,1.86985499771884
2013-05-02,1.92585397096499
2013-05-03,1.8796449819565
2013-05-04,1.79594215683186
2013-05-05,1.87722644670705
2013-05-06,1.95191551963886
2013-05-07,1.69599438902743
2013-05-08,1.86588075546229
2013-05-09,1.80304564245339
2013-05-10,1.88046415908358
2013-05-11,1.67222855031863
2013-05-12,1.54691377580654
2013-05-13,1.99030624729422
2013-05-14,2.04113189096687
2013-05-15,1.97377398720682
2013-05-16,2.26575016688919
2013-05-17,2.22976231484671
2013-05-18,1.84394970721993
2013-05-19,1.97550765530321
2013-05-20,1.90674265413367
2013-05-21,2.0623800569911
2013-05-22,2.12142670791249
2013-05-23,1.98157993887889
2013-05-24,2.09307466726822
2013-05-25,1.88809190749725
2013-05-26,1.97880586497547
2013-05-27,1.68306435932335
2013-05-28,1.85010592244635
2013-05-29,2.22631118030554
2013-05-30,1.78859386383874
2013-05-31,2.04662174066244
2013-06-01,1.94012262346721
2013-06-02,1.66802965625702
2013-06-03,1.86059702042244
2013-06-04,1.83487278606873
2013-06-05,1.95041247228986
2013-06-06,1.89098044024772
2013-06-07,1.92235819049302
2013-06-08,1.84725439433165
2013-06-09,1.76099492809004
2013-06-10,27.8733586700049
2013-06-11,2.05070192917308
2013-06-12,2.07684883360953
2013-06-13,2.1874818331557
2013-06-14,2.17679134548003
2013-06-15,2.14475119095449
2013-06-16,1.95047229436235
2013-06-17,2.20775068571525
2013-06-18,10.7973545900491
2013-06-19,2.17624352045881
2013-06-20,2.10102076093088
2013-06-21,2.16248245750819
2013-06-22,1.90451884101486
2013-06-23,1.88271680799639
2013-06-24,1.48789925547168
2013-06-25,1.47823589814992
2013-06-26,1.73926636795292
2013-06-27,1.66952583269871
2013-06-28,1.49638649845434
2013-06-29,1.47243964281777
2013-06-30,1.3073860922181
